Wavelength (microns)	(Rp/Rs)^2	Rp/Rs
8.517856717182802	0.019407490181427862	0.13931076836134335
8.48845848230331	0.01942508663860729	0.13937390946158928
8.459161711470788	0.01943445820969723	0.13940752565660589
8.429966054495742	0.01941979259350509	0.13935491592873606
8.400871162397324	0.019431867809253427	0.13939823459876896
8.371876687399132	0.019423771181853712	0.1393691902173996
8.34298228292508	0.019447087827941252	0.13945281577630927
8.314187603595231	0.01944703251145851	0.13945261744212087
8.285492305221684	0.01945271335284378	0.13947298431181496
8.256896044804463	0.019445195458783416	0.13944603063114924
8.2283984805274	0.019432885278628912	0.13940188405695567
8.199999271754068	0.01946788841968273	0.13952737516230543
8.171698079023695	0.019468071772209328	0.13952803220933538
8.14349456404711	0.019447245809026563	0.13945338220719697
8.115388389702716	0.019443968698371242	0.13944163186929232
8.087379220032423	0.019445908626308912	0.13944858775300994
8.059466720237676	0.019451811018440752	0.13946974947436003
8.031650556675423	0.019458610741088924	0.13949412439629463
8.00393039685413	0.019457749009662215	0.13949103558889445
7.976305909429829	0.019477602135866554	0.13956218017739103
7.948776764202121	0.01946927409564016	0.13953234068000206
7.921342632110269	0.019480739698347148	0.13957342045800536
7.8940031852292325	0.01950848201296979	0.13967276761405492
7.866758096765756	0.01951144423295786	0.13968337135449538
7.839607041054484	0.019504334142899503	0.1396579182964557
7.812549693554032	0.019525017090573946	0.13973194727968957
7.7855857308431435	0.019517200044385473	0.13970397290122236
7.758714830616794	0.019523059944298475	0.13972494388726187
7.731936671682356	0.019528782729609544	0.13974542114004862
7.705250933955759	0.019494791745869995	0.13962375065106222
7.678657298457648	0.019477517470648947	0.1395618768527027
7.6521554473096005	0.01945376253529525	0.13947674550008415
7.6257450637302915	0.019437955436199143	0.13942006826923856
7.599425832031728	0.019462652731239524	0.13950861167411682
7.57319743761548	0.019453678512099677	0.1394764442911407
7.547059566968902	0.01946120285827828	0.13950341522084067
7.5210119076614035	0.01946101654921834	0.13950274746118208
7.4950541483406985	0.019482727530881486	0.1395805413762301
7.46918597872909	0.019500644347599006	0.1396447075531293
7.443407089619775	0.019483975829667946	0.1395850129120886
7.417717172873122	0.019482178235970392	0.13957857369944138
7.392115921413015	0.019491744438553837	0.139612837656692
7.366603029223159	0.01949572434314735	0.1396270902910583
7.341178191343431	0.019503447271312906	0.1396547431035298
7.315841103866255	0.019472531127820394	0.13954401143660874
7.290591463932928	0.01948477466793482	0.1395878743585374
7.265428969730043	0.019478965437055688	0.1395670642990519
7.2403533204858475	0.019475172991987002	0.13955347717626745
7.215364216466663	0.01946726265478068	0.13952513269938388
7.190461358973314	0.01945120183101177	0.1394675655161865
7.165644450337529	0.01946173788887397	0.13950533283309988
7.140913193918412	0.01944896530656483	0.1394595472047892
7.116267294098873	0.019445638335330254	0.13944761860759852
7.091706456282105	0.019429737347477986	0.13939059275101023
7.067230386888073	0.01942409760392066	0.13937036128216307
7.042838793349978	0.01941312540034145	0.13933099224631054
7.018531384110795	0.019425277901803477	0.1393745956112644
6.9943078686197495	0.0193889978612369	0.13924438179415677
6.970167957328873	0.019384143906929826	0.1392269510796305
6.946111361689539	0.01939013526644391	0.13924846593928392
6.92213779414899	0.01938687450926273	0.13923675703370403
6.8982469681469425	0.01937083595798638	0.1391791505865242
6.874438598112114	0.01940906064436267	0.13931640479269722
6.8507123994588435	0.01938204145589413	0.13921940042930128
6.827068088583684	0.019411909695233584	0.13932662952656819
6.803505382861994	0.01940047638376049	0.13928559287938033
6.780024000644588	0.019382622521345746	0.1392214872831983
6.756623661254346	0.019373587603451807	0.13918903550011333
6.733304084982861	0.019344443900486397	0.1390843050113362
6.71006499308712	0.019371150236102388	0.13918027962359605
6.686906107786135	0.019382148636633626	0.13921978536340884
6.6638271522576575	0.019380625376959743	0.13921431455478903
6.640827850634843	0.019390516104441355	0.1392498334090255
6.617907928002964	0.019379450842265007	0.13921009605005308
6.595067110396134	0.019395740494062733	0.1392685911972356
6.572305124794011	0.019372259753434554	0.13918426546644758
6.549621699118555	0.019359114304903686	0.13913703426803262
6.527016562230763	0.01937506534427386	0.1391943437941135
6.504489443927432	0.019369046248343125	0.1391727209202404
6.482040074937929	0.01940191281413042	0.13929074920514434
6.459668186920968	0.019363910446354174	0.13915426851647122
6.437373512461418	0.019363937147789903	0.1391543644582875
6.415155785067081	0.019371246158804784	0.13918062422192531
6.393014739165536	0.019350917631820917	0.13910757575279975
6.370950110100937	0.019332432516471536	0.13904111807832795
6.3489616341308635	0.019335014265472787	0.13905040188892942
6.327049048423177	0.01932816380820631	0.13902576670605457
6.305212091052854	0.01933349847330736	0.13904495126867195
6.283450500998885	0.0193239672663966	0.13901067321035676
6.261764018141126	0.019339347535451697	0.13906598266812664
6.2401523832572074	0.01932717117275965	0.13902219669088692
6.218615338019437	0.019328217099588693	0.1390259583660141
6.197152624991693	0.01932181802392508	0.1390029425009596
6.175763987626375	0.01934161637533057	0.13907413985112607
6.1544491702613096	0.019344244067469256	0.13908358662138842
6.1332079181167085	0.01931638076699362	0.13898338306068686
6.112039977292131	0.01934901641290282	0.13910074195669417
6.090945094763427	0.019321056562742564	0.13900020346295383
6.069923018379737	0.01933636032940729	0.13905524200621597
6.048973496860458	0.01933804145224153	0.1390612866769236
6.028096279792246	0.01933922273898667	0.13906553397224874
6.007291117626036	0.019315095154938105	0.13897875792702316
5.986557761674037	0.019341233207305537	0.13907276227682233
5.965895964106779	0.019340027441089928	0.1390684271899626
5.945305477950136	0.01934316130532647	0.1390796940797846
5.924786057082378	0.019307541810430432	0.13895158081299555
5.904337456231241	0.019330272987292466	0.13903335206810077
5.8839594309709735	0.019343972619799168	0.13908261077431344
5.863651737719437	0.019344803473375603	0.13908559764898595
5.843414133735177	0.019360378308134658	0.1391415764900436
5.823246377114526	0.019369630254881434	0.1391748190402324
5.803148226788727	0.019334334748649262	0.13904795844833273
5.783119442521023	0.01935015969041733	0.13910485142660312
5.7631597849038165	0.01933985154101947	0.1390677947657885
5.743269015355784	0.019312281982354743	0.13896863668596143
5.723446896119032	0.019341766174888492	0.13907467841015664
5.703693190256268	0.019332361362977772	0.13904086220596365
5.68400766164794	0.019345392042814942	0.13908771348618448
5.664390074989448	0.019343535755654905	0.13908104024508483
5.6448401957883005	0.019343901959978475	0.1390823567530349
5.625357790361329	0.01935317821755033	0.13911570083046101
5.605942625831898	0.019350886425955265	0.13910746358824627
5.586594470127103	0.01935659328851303	0.13912797450014514
5.56731309197502	0.019359318070039187	0.1391377665123283
5.548098260901918	0.019373853722362135	0.13918999145902028
5.528949747229518	0.01937444345363434	0.13919210988283187
5.509867322072252	0.019388657358470816	0.13924315910834117
5.490850757334507	0.019362457781706047	0.13914904879914217
5.471899825707925	0.019380432305720337	0.13921362112135557
5.453014300668662	0.019383154717405003	0.13922339859881672
5.434193956474691	0.01937565176413723	0.139196450256956
5.415438568163111	0.019397349961998052	0.13927436936492676
5.3967479115474415	0.019390800297101433	0.13925085384693853
5.378121763214959	0.019362825582695982	0.139150370400858
5.359559900524013	0.01937058616447893	0.13917825320242716
5.341062101601369	0.01937271259663257	0.13918589223277109
5.32262814533957	0.019347415541933907	0.13909498747954185
5.3042578113942636	0.019346822559170435	0.13909285588832532
5.2859508801816055	0.019368030977066023	0.13916907334988626
5.267707132875601	0.019345792450156277	0.13908915288460233
5.249526351405507	0.019343983495895258	0.1390826498737181
5.231408318453228	0.01935311072517283	0.13911545825382898
5.213352817450706	0.019365095744725218	0.139158527387743
5.195359632577344	0.01934519072202188	0.13908698976547693
5.177428548757416	0.019351741708373556	0.13911053773303286
5.159559351657501	0.019338482131047385	0.13906287114484364
5.141751827683927	0.01936284131384652	0.13915042692656937
5.124005763980201	0.019338793872056132	0.13906399200388334
5.106320948424489	0.01936872344739763	0.13917156120198418
5.088697169627057	0.019355748278575044	0.13912493765883616
5.071134216927754	0.01934665568367568	0.1390922560161984
5.053631880393502	0.01936178066768745	0.1391466157248801
5.0361899508157695	0.01937189811258122	0.1391829663162171
5.018808219708089	0.01937637526990972	0.13919904909843933
5.00148647930355	0.01938902259567666	0.13924447061078102
4.984224522552319	0.01939377349509532	0.13926152912809525
4.967022143119177	0.019399792436734977	0.1392831376611504
4.949879135381032	0.01942267625526794	0.1393652620105453
4.932795294424483	0.019426983957770334	0.139380715874795
4.915770416043351	0.019439655709996593	0.13942616580110276
4.898804296736249	0.019469190685831868	0.13953204178908823
4.881896733704155	0.019483617975528406	0.13958373105605254
4.865047524847968	0.01948191122296368	0.13957761719904693
4.848256468766119	0.019501548078721953	0.1396479433386756
4.831523364752137	0.01950857471568777	0.13967309947046988
4.81484801279227	0.019526974922513318	0.13973895277449777
4.798230213563084	0.019531927109225168	0.13975667107235049
4.7816697684290785	0.019550517044909663	0.139823163477693
4.765166479440327	0.019549951253266355	0.13982114022302333
4.74872014933009	0.019566532437815674	0.1398804219246413
4.732330581512477	0.01957404813793591	0.1399072840774772
4.71599758008008	0.019588347158151446	0.13995837652013346
4.6997209498016375	0.019599369681401413	0.13999774884404897
4.683500496119712	0.019610857671621646	0.14003877202982626
4.667336025148345	0.019623408065423467	0.14008357528783832
4.651227343670758	0.019630020240957544	0.1401071741238026
4.635174259137027	0.019640117404994904	0.14014320320655904
4.619176579661787	0.019644120435237673	0.1401574844067832
4.60323411402195	0.019647176032524253	0.14016838456843345
4.587346671654395	0.019650655388365232	0.14018079536215092
4.571514062653718	0.019654759289522872	0.1401954324845245
4.555736097769937	0.019652919842560942	0.14018887203541136
4.540012588406241	0.019654048843505096	0.14019289869142837
4.524343346616745	0.01965533978874218	0.14019750279067805
4.508728185104224	0.01965658632942371	0.1402019483795561
4.493166917217891	0.01965587263030408	0.14019940310252424
4.477659356951155	0.019655922467677556	0.14019958083987824
4.4622053189394	0.01965511675168968	0.14019670734967238
4.446804618457779	0.019656428703807086	0.14020138624067555
4.431457071418988	0.0196569558927881	0.14020326634136632
4.4161624943710835	0.019656752330341337	0.14020254038476385
4.400920704495277	0.01965638238677168	0.1402012210602022
4.3857315196037545	0.01965539828990341	0.1401977114289082
4.3705947581375035	0.019656137135702176	0.14020034641791074
4.35551023916413	0.019656611646512855	0.14020203866746322
4.340477782375713	0.019657209271630248	0.14020416995093352
4.325497208086633	0.01965508801157949	0.14019660485040103
4.31056833723143	0.01965710842203554	0.14020381029785012
4.295690991362675	0.019654653783826113	0.14019505620322747
4.280864992648813	0.0196480379757691	0.1401714592053928
4.266090163872061	0.019638847957618458	0.14013867402547542
4.251366328426273	0.019636231509828954	0.14012933850492892
4.236693310314835	0.019601878816481226	0.14000670989806605
4.222070934148568	0.019561356490660622	0.13986191937286083
4.207499025143618	0.0195189871172899	0.1397103686821057
4.19297740911938	0.019483170578412763	0.1395821284348851
4.178505912496405	0.019426561761402075	0.1393792013228734
4.16408436229433	0.019315316954541337	0.1389795558869769
4.149712586129817	0.01931338255678073	0.13897259642383
4.135390412214476	0.019325250502252908	0.13901528873563837
4.121117669352832	0.019311328187349923	0.1389652049519948
4.106894186940259	0.01929773086631861	0.138916272863616
4.092719794960955	0.019279546633163582	0.13885080710303266
4.078594323985904	0.019287618275053722	0.1388798699418088
4.064517605170847	0.019288120284056295	0.13888167727982081
4.050489470254279	0.019283566692294585	0.1388652825305684
4.036509751555415	0.019256629556781927	0.1387682584627404
4.022578281972201	0.01924912984512927	0.13874123339919273
4.00869489497932	0.019243977531793084	0.13872266408843612
3.9948594246261844	0.019242472423542826	0.1387172391000586
3.9810717055349722	0.01924339008219096	0.13872054671962247
3.967331572898633	0.01924137421612871	0.13871328060473773
3.95363886247893	0.01924442966431719	0.13872429370631947
3.9399934106044725	0.01924111335189484	0.1387123403014124
3.9263950541687564	0.019249383547900196	0.13874214769816776
3.9128436306282213	0.019251093422885043	0.13874830962172133
3.8993389780003023	0.019259334749012494	0.13877800527825904
3.885880934861496	0.019266851620596544	0.13880508499545882
3.87246934034543	0.019261388859429365	0.1387854057868815
3.8591040341409415	0.019265650691705306	0.13880075897380859
3.8457848564901576	0.01927681814752064	0.1388409815130988
3.832511648186592	0.019278219245727805	0.13884602711539068
3.8192842505732343	0.01928795362479172	0.13888107727401786
3.8061025055406597	0.01929038131201712	0.13888981716460397
3.7929662555251378	0.019297043434795456	0.13891379857593505
3.7798753435067445	0.019302348302762066	0.13893289136400375
3.766829613007491	0.01931054078088196	0.13896237181655313
3.753828908089452	0.019313941457896205	0.13897460724138136
3.7408730733529003	0.01932092933556799	0.13899974581116323
3.72796195393445	0.019328035898868078	0.13902530668503515
3.7150953955052035	0.019334230368771115	0.13904758311013937
3.7022732442689112	0.01934949597538586	0.13910246574157434
3.6894953469601286	0.019351512117553354	0.1391097125205618
3.676761550842388	0.01936042159235285	0.13914173203015998
3.6640717037063704	0.01936949557485635	0.13917433518740568
3.6514256538680847	0.019380979024424285	0.13921558470381212
3.6388232501670603	0.019388761584952344	0.1392435333685279
3.6262643419645335	0.019393351799105465	0.13926001507649446
3.613748779141652	0.019396885663519582	0.13927270250669935
3.6012764120976777	0.01941132141827823	0.13932451836729323
3.5888470917481987	0.019421847314420076	0.13936228799219708
3.5764606695233487	0.01942965054116559	0.13939028137271833
3.5641169973660296	0.019431123926335222	0.1393955663797641
3.5518159277301438	0.019440748160970037	0.13943008341448426
3.539557313578829	0.01944362767387986	0.13944040904228536
3.5273410083826975	0.019443452951336707	0.13943978252757247
3.5151668661180926	0.019442888619268982	0.13943775894379895
3.503034741265336	0.019442517551423268	0.139436428351501
3.490944488806991	0.0194526657877969	0.13947281379464924
3.478895964226132	0.019453964912793473	0.13947747098651264
3.466889023504608	0.01944577951072163	0.13944812480173993
3.4549235231213338	0.019454438398437465	0.13947916833146612
3.4429993200505637	0.019462010100323602	0.13950630846067
3.431116271760188	0.019464987795301498	0.13951698031172227
3.4192742362100277	0.01945885583713264	0.139495002910974
3.4074730718501334	0.0194448013457866	0.13944461748589151
3.395712637619099	0.019440494833280406	0.13942917497166943
3.3839927929423728	0.0194484682285922	0.13945776503512525
3.372313397730576	0.019468221857209755	0.1395285700392925
3.3606743123778307	0.019498040555657344	0.1396353843252395
3.3490753977600893	0.019538865317316526	0.13978149132598539
3.3375165152334705	0.019562993990875226	0.13986777323913907
3.325997526632606	0.019561236261636212	0.13986148955890687
3.314518294268986	0.019507588512438518	0.13966956902789712
3.3030786809293144	0.019442089120965116	0.1394348920498923
3.2916785498738674	0.019430082381957776	0.13939183039890743
3.2803177648348596	0.019439799656603023	0.13942668201102335
3.2689961900148163	0.01944786422548612	0.1394555994769881
3.25771369008495	0.019454374054105345	0.13947893767198452
3.2464701301835412	0.01945268739593495	0.13947289125824758
3.2352653759143295	0.019483285502690687	0.1395825401068869
3.224099293344901	0.01946525340077935	0.1395179321835704
3.2129717490050953	0.019480137038676466	0.13957126150707555
3.2018826098854047	0.019486233099731118	0.1395930983241332
3.1908317434353863	0.019477939756143314	0.13956338974151966
3.179819017562078	0.019489099680149898	0.13960336557601288
3.1688443006284164	0.01948341016562311	0.13958298666249805
3.157907461451667	0.019484251277010964	0.13958599957377876
3.1470083693018562	0.01947232961941399	0.13954328941018262
3.136146893900205	0.01947345156141121	0.13954730940226404
3.125322905417576	0.019464128103381793	0.13951389931967995
3.1145362744729184	0.019459026434319907	0.13949561439099048
3.103786872131722	0.019431417825912307	0.1393966205684783
3.0930745699044784	0.019440133668593464	0.13942787981101004
3.082399239745143	0.019419855848645702	0.1393551428855272
3.0717607540496044	0.01942600826103339	0.13937721571703673
3.061158985654159	0.01942141911951012	0.13936075171837342
3.0505938078339927	0.019419604252011988	0.1393542401651704
3.0400650943016645	0.01942452171692821	0.13937188280613924
3.029572719205598	0.019424134790311905	0.1393704946906335
3.019116557128577	0.01944095509583012	0.13943082548644012
3.008696483086243	0.01945636137710074	0.13948606158717344
2.9983123725256076	0.019460661259897778	0.139501474042025
2.9879641013235587	0.019487870646265455	0.139598963628909
2.977651545785379	0.01950577294761812	0.139663069376332
2.967374582643267	0.019522709052875616	0.1397236882310069
2.957133089054861	0.019533235669732276	0.13976135256118652
2.946926942601776	0.019555594800040082	0.13984132007400418
2.9367560212881374	0.019571607508549523	0.13989856149564056
2.9266202035391213	0.019577532253511373	0.1399197350394553
2.916519368199505	0.019591555176663614	0.13996983666727492
2.9064533945322135	0.019601991469498942	0.14000711221041215
2.896422162216883	0.01959889867413267	0.1399960666380762
2.886425551348417	0.01959619154958733	0.1399863977305914
2.876463442435557	0.019609842504605214	0.14003514739023634
2.8665357163994507	0.019617931038569535	0.14006402478355937
2.8566422545722325	0.019612076826755007	0.14004312488214124
2.8467829386955996	0.019616650022985464	0.14005945174455547
2.8369576509194054	0.019612465408319332	0.1400445122392139
2.8271662738002457	0.019612248271335793	0.14004373699432543
2.817408690300056	0.019612602941120428	0.1400450032708073
2.807684783784714	0.019605670126055613	0.14002024898583637
2.7979944380226427	0.019601612924009696	0.140005760324387
2.788337537183424	0.01960627633730693	0.14002241369618984
2.7787139658364124	0.019619959311819677	0.14007126511822357
2.7691236089493567	0.019623438971737964	0.14008368560163587
2.7595663518870235	0.019631964881575377	0.1401141137843557
2.7500420804098256	0.01962424752585325	0.1400865715400775
2.7405506806724604	0.01962586991833757	0.14009236209850118
2.7310920392225473	0.019627323814571714	0.14009755106557614
2.7216660429992703	0.019627981971046673	0.14009989996801095
2.712272579332028	0.019635052147655492	0.14012513032163607
2.702911535939086	0.019627087981426976	0.14009670938828997
2.693582800926235	0.01964087356151695	0.14014590098007487
2.6842862627854545	0.019625400738683234	0.1400906875516115
2.6750218103935777	0.019610897623456545	0.14003891467537352
2.6657893330109665	0.019589886536203076	0.13996387582588257
2.6565887202801823	0.019571034128911327	0.13989651221138905
2.6474198622246736	0.019454536359826483	0.13947951949955406
2.6382826492474565	0.019381894595161733	0.13921887298481386
2.6291769721298066	0.01937028996974605	0.13917718911425841
2.6201027220299546	0.019380652605657536	0.13921441234892865
2.6110597904817805	0.01938142972742343	0.1392172034176216
2.6020480693935237	0.019377654259488307	0.13920364312577566
2.593067451046487	0.019377376787015413	0.13920264647992656
2.5841178280937482	0.0193633066434809	0.13915209895463632
2.575199093558882	0.019384703823381352	0.13922896186994052
2.5663111408346735	0.019359797899413094	0.13913949079759166
2.5574538636818507	0.019354649626207605	0.13912098916485466
2.548627156227812	0.019337149168314218	0.13905807840004916
2.5398309129653613	0.019341600350783823	0.1390740822395885
2.5310650287514456	0.01934106817785601	0.13907216895502855
2.5223293988058977	0.019325304925154378	0.1390154844798031
2.513623918710187	0.019350188497573237	0.13910495497132097
2.504948484406169	0.01933498133990296	0.1390502834945077
2.496302992194842	0.01933015864222927	0.13903294085298373
2.4876873387351064	0.019332390831826054	0.1390409681778218
2.4791014210425324	0.019336545206699033	0.13905590676666357
2.470545136488124	0.019314510265421456	0.13897665367039694
2.4620183827970976	0.019327348844139072	0.13902283569305826
2.4535210580476576	0.01931972302620448	0.13899540649318048
2.445053060669777	0.019324633493690378	0.13901306950675674
2.4366142894439835	0.019322083503407857	0.13900389743963246
2.4282046435001505	0.019323812302019405	0.1390101158262211
2.419824022316292	0.019330478679082674	0.13903409178716805
2.4114723257173587	0.01933310278455189	0.1390435283806905
2.403149453874043	0.019328270967612034	0.13902615209956734
2.394855307301585	0.019342346120424736	0.1390767634093659
2.386589786858581	0.019360681378587357	0.1391426655580069
2.378352793745802	0.019358613453800463	0.13913523440811268
2.370144229505012	0.019346863407964047	0.13909300272826108
2.3619639960177894	0.01934293703379808	0.13907888780759672
2.353811995504355	0.01934593151783413	0.1390896528065051
2.3456881305224027	0.019361549561573647	0.13914578528138624
2.3375923039659368	0.019359376011010454	0.13913797472656578
2.3295244190641102	0.019354515968746436	0.13912050879991217
2.321484379380064	0.019338285232057963	0.1390621631935084
2.3134720888097835	0.019318700714397716	0.13899172894240044
2.3054874515809387	0.019323680374325292	0.13900964129989435
2.2975303722517477	0.01934396932318149	0.13908259892301944
2.2896007557098335	0.019334585108164395	0.13904885870860068
2.2816985071710856	0.019334849235215976	0.13904980846882162
2.273823532178528	0.0193266991311768	0.13902049896032168
2.2659757366011903	0.01932652234164869	0.13901986311908343
2.2581550266329824	0.019324688972195993	0.13901326905082118
2.2503613087915744	0.01932227522596287	0.1390045870680636
2.2425944899172765	0.01931349249281311	0.13897299195459925
2.2348544771719285	0.019302879195982732	0.13893480196114555
2.2271411780377868	0.019308323446049023	0.1389543934031919
2.219454500316422	0.019313082772209958	0.13897151784524037
2.211794352127614	0.01932409623201072	0.13901113707905105
2.204160641908256	0.0193261674984167	0.1390185868810955
2.1965532784112587	0.019315102155229188	0.1389787831117728
2.1889721707044583	0.019311466351953143	0.13896570207052222
2.1814172281695328	0.019329231397080093	0.13902960618904195
2.1738883605009165	0.01933732498178004	0.1390587105570163
2.1663854777047216	0.019336071648758398	0.13905420399527085
2.1589084900976614	0.019343452727847186	0.13908074175761065
2.1514573083059805	0.01935553440355875	0.13912416901300345
2.1440318432643823	0.019369899876645256	0.13917578768106634
2.1366320062149695	0.01937268452360397	0.13918579138548579
2.1292577087061795	0.019384236618916563	0.1392272840319618
2.1219088625917286	0.0193900476557583	0.13924815135490418
2.114585380029559	0.019391882208293073	0.13925473854879436
2.107287173480786	0.019388849035320933	0.1392438473876707
2.100014155708655	0.019406030463609517	0.13930552919252528
2.092766239777498	0.019414877468073237	0.13933727953449226
2.0855433390516915	0.019416261186185748	0.13934224480101412
2.0783453671946255	0.019426340736119894	0.13937840842870855
2.0711722381676676	0.019444988684262816	0.13944528921502805
2.064023866229136	0.019458265145177532	0.13949288564359666
2.056900165933276	0.019459828305055174	0.13949848854039665
2.049801052129238	0.01947723651440251	0.13956087028391057
2.0427264399600564	0.01946493243848452	0.13951678192419906
2.0356762448616395	0.019485654428072118	0.1395910256000439
2.0286503825617577	0.01948792815525735	0.13959916960805085
2.021648769079035	0.019445869331626946	0.1394484468598591
2.014671320721946	0.019472297648617926	0.13954317485501727
